id,name,mal_id,source,image,image_fallback,image_small,rarity,active
4741,Koushaku Chouno,2076,,https://cdn.myanimelist.net/images/characters/7/80643.webp,https://cdn.myanimelist.net/images/characters/7/80643.jpg,https://cdn.myanimelist.net/images/characters/7/80643t.webp,0,1
4742,Ayumu Fujino,199287,,https://cdn.myanimelist.net/images/characters/14/568087.webp,https://cdn.myanimelist.net/images/characters/14/568087.jpg,https://cdn.myanimelist.net/images/characters/14/568087t.webp,0,1
4743,Chichiri,1894,,https://cdn.myanimelist.net/images/characters/4/89953.webp,https://cdn.myanimelist.net/images/characters/4/89953.jpg,https://cdn.myanimelist.net/images/characters/4/89953t.webp,0,1
4744,Zest,111469,,https://cdn.myanimelist.net/images/characters/15/269769.webp,https://cdn.myanimelist.net/images/characters/15/269769.jpg,https://cdn.myanimelist.net/images/characters/15/269769t.webp,0,1
4745,Maria Kawai,11806,,https://cdn.myanimelist.net/images/characters/5/35464.webp,https://cdn.myanimelist.net/images/characters/5/35464.jpg,https://cdn.myanimelist.net/images/characters/5/35464t.webp,0,1
4746,Reika Shichijou,138915,,https://cdn.myanimelist.net/images/characters/10/301018.webp,https://cdn.myanimelist.net/images/characters/10/301018.jpg,https://cdn.myanimelist.net/images/characters/10/301018t.webp,0,1
4747,Takanobu Aone,77417,,https://cdn.myanimelist.net/images/characters/4/417877.webp,https://cdn.myanimelist.net/images/characters/4/417877.jpg,https://cdn.myanimelist.net/images/characters/4/417877t.webp,0,1
4748,Bepo,17492,,https://cdn.myanimelist.net/images/characters/16/51353.webp,https://cdn.myanimelist.net/images/characters/16/51353.jpg,https://cdn.myanimelist.net/images/characters/16/51353t.webp,0,1
4749,Yuugo Tennouji,38558,,https://cdn.myanimelist.net/images/characters/12/125685.webp,https://cdn.myanimelist.net/images/characters/12/125685.jpg,https://cdn.myanimelist.net/images/characters/12/125685t.webp,0,1
4750,Siesta,1287,,https://cdn.myanimelist.net/images/characters/13/58755.webp,https://cdn.myanimelist.net/images/characters/13/58755.jpg,https://cdn.myanimelist.net/images/characters/13/58755t.webp,0,1
4751,Henrietta de Tristain,1289,,https://cdn.myanimelist.net/images/characters/8/150483.webp,https://cdn.myanimelist.net/images/characters/8/150483.jpg,https://cdn.myanimelist.net/images/characters/8/150483t.webp,0,1
4752,Dilandau Albatou,2801,,https://cdn.myanimelist.net/images/characters/6/112070.webp,https://cdn.myanimelist.net/images/characters/6/112070.jpg,https://cdn.myanimelist.net/images/characters/6/112070t.webp,0,1
4753,Jakurai Jinguuji,170455,,https://cdn.myanimelist.net/images/characters/8/459996.webp,https://cdn.myanimelist.net/images/characters/8/459996.jpg,https://cdn.myanimelist.net/images/characters/8/459996t.webp,0,1
4754,Dot Pixis,62485,,https://cdn.myanimelist.net/images/characters/16/206381.webp,https://cdn.myanimelist.net/images/characters/16/206381.jpg,https://cdn.myanimelist.net/images/characters/16/206381t.webp,0,1
4755,Taiga Kuzumi,5525,,https://cdn.myanimelist.net/images/characters/8/56320.webp,https://cdn.myanimelist.net/images/characters/8/56320.jpg,https://cdn.myanimelist.net/images/characters/8/56320t.webp,0,1
4756,Wakana Sakai,60955,,https://cdn.myanimelist.net/images/characters/8/173377.webp,https://cdn.myanimelist.net/images/characters/8/173377.jpg,https://cdn.myanimelist.net/images/characters/8/173377t.webp,0,1
4757,Marulk,153650,,https://cdn.myanimelist.net/images/characters/6/337023.webp,https://cdn.myanimelist.net/images/characters/6/337023.jpg,https://cdn.myanimelist.net/images/characters/6/337023t.webp,0,1
4758,Smile,177454,,https://cdn.myanimelist.net/images/characters/3/398289.webp,https://cdn.myanimelist.net/images/characters/3/398289.jpg,https://cdn.myanimelist.net/images/characters/3/398289t.webp,0,1
4759,Anko Mitarashi,809,,https://cdn.myanimelist.net/images/characters/8/66177.webp,https://cdn.myanimelist.net/images/characters/8/66177.jpg,https://cdn.myanimelist.net/images/characters/8/66177t.webp,0,1
4760,Sieg,126340,,https://cdn.myanimelist.net/images/characters/5/333656.webp,https://cdn.myanimelist.net/images/characters/5/333656.jpg,https://cdn.myanimelist.net/images/characters/5/333656t.webp,0,1
4761,Sieghart,1836,,https://cdn.myanimelist.net/images/characters/11/114868.webp,https://cdn.myanimelist.net/images/characters/11/114868.jpg,https://cdn.myanimelist.net/images/characters/11/114868t.webp,0,1
4762,Rimi Sakihata,12801,,https://cdn.myanimelist.net/images/characters/14/77810.webp,https://cdn.myanimelist.net/images/characters/14/77810.jpg,https://cdn.myanimelist.net/images/characters/14/77810t.webp,0,1
4763,Koharu Seto,120711,,https://cdn.myanimelist.net/images/characters/6/276134.webp,https://cdn.myanimelist.net/images/characters/6/276134.jpg,https://cdn.myanimelist.net/images/characters/6/276134t.webp,0,1
4764,Tsumugi Shiraui,100595,,https://cdn.myanimelist.net/images/characters/10/280376.webp,https://cdn.myanimelist.net/images/characters/10/280376.jpg,https://cdn.myanimelist.net/images/characters/10/280376t.webp,0,1
4765,Estarossa,129756,,https://cdn.myanimelist.net/images/characters/13/462633.webp,https://cdn.myanimelist.net/images/characters/13/462633.jpg,https://cdn.myanimelist.net/images/characters/13/462633t.webp,0,1
4766,Masaru Daimon,3563,,https://cdn.myanimelist.net/images/characters/7/95407.webp,https://cdn.myanimelist.net/images/characters/7/95407.jpg,https://cdn.myanimelist.net/images/characters/7/95407t.webp,0,1
4767,Makoto Hanamiya,48943,,https://cdn.myanimelist.net/images/characters/3/232143.webp,https://cdn.myanimelist.net/images/characters/3/232143.jpg,https://cdn.myanimelist.net/images/characters/3/232143t.webp,0,1
4768,Jugram Haschwalth,71949,,https://cdn.myanimelist.net/images/characters/8/290179.webp,https://cdn.myanimelist.net/images/characters/8/290179.jpg,https://cdn.myanimelist.net/images/characters/8/290179t.webp,0,1
4769,Kazune Kujou,2424,,https://cdn.myanimelist.net/images/characters/3/56240.webp,https://cdn.myanimelist.net/images/characters/3/56240.jpg,https://cdn.myanimelist.net/images/characters/3/56240t.webp,0,1
4770,Eve Reese,183431,,https://cdn.myanimelist.net/images/characters/7/574930.webp,https://cdn.myanimelist.net/images/characters/7/574930.jpg,https://cdn.myanimelist.net/images/characters/7/574930t.webp,0,1
4771,Parco Folgore,5014,,https://cdn.myanimelist.net/images/characters/16/246653.webp,https://cdn.myanimelist.net/images/characters/16/246653.jpg,https://cdn.myanimelist.net/images/characters/16/246653t.webp,0,1
4772,Shima Nishina,130094,,https://cdn.myanimelist.net/images/characters/9/315906.webp,https://cdn.myanimelist.net/images/characters/9/315906.jpg,https://cdn.myanimelist.net/images/characters/9/315906t.webp,0,1
4773,Tanaka,14955,,https://cdn.myanimelist.net/images/characters/8/101195.webp,https://cdn.myanimelist.net/images/characters/8/101195.jpg,https://cdn.myanimelist.net/images/characters/8/101195t.webp,0,1
4774,Hacker,179402,,https://cdn.myanimelist.net/images/characters/10/447638.webp,https://cdn.myanimelist.net/images/characters/10/447638.jpg,https://cdn.myanimelist.net/images/characters/10/447638t.webp,0,1
4775,Akari Hayasaka,124942,,https://cdn.myanimelist.net/images/characters/13/276873.webp,https://cdn.myanimelist.net/images/characters/13/276873.jpg,https://cdn.myanimelist.net/images/characters/13/276873t.webp,0,1
4776,Texas,190662,,https://cdn.myanimelist.net/images/characters/13/493341.webp,https://cdn.myanimelist.net/images/characters/13/493341.jpg,https://cdn.myanimelist.net/images/characters/13/493341t.webp,0,1
4777,Ryouma Ichijou,51459,,https://cdn.myanimelist.net/images/characters/13/234461.webp,https://cdn.myanimelist.net/images/characters/13/234461.jpg,https://cdn.myanimelist.net/images/characters/13/234461t.webp,0,1
4778,Mei Kusakabe,268,,https://cdn.myanimelist.net/images/characters/4/278460.webp,https://cdn.myanimelist.net/images/characters/4/278460.jpg,https://cdn.myanimelist.net/images/characters/4/278460t.webp,0,1
4779,Dino,152147,,https://cdn.myanimelist.net/images/characters/11/338154.webp,https://cdn.myanimelist.net/images/characters/11/338154.jpg,https://cdn.myanimelist.net/images/characters/11/338154t.webp,0,1
4780,Akatsuki Iride,152773,,https://cdn.myanimelist.net/images/characters/13/369752.webp,https://cdn.myanimelist.net/images/characters/13/369752.jpg,https://cdn.myanimelist.net/images/characters/13/369752t.webp,0,1
4781,Sumire Souma,146245,,https://cdn.myanimelist.net/images/characters/15/318855.webp,https://cdn.myanimelist.net/images/characters/15/318855.jpg,https://cdn.myanimelist.net/images/characters/15/318855t.webp,0,1
4782,Koby,12361,,https://cdn.myanimelist.net/images/characters/11/49289.webp,https://cdn.myanimelist.net/images/characters/11/49289.jpg,https://cdn.myanimelist.net/images/characters/11/49289t.webp,0,1
4783,Despa,200588,,https://cdn.myanimelist.net/images/characters/12/451503.webp,https://cdn.myanimelist.net/images/characters/12/451503.jpg,https://cdn.myanimelist.net/images/characters/12/451503t.webp,0,1
4784,Yukari Ishihara,130375,,https://cdn.myanimelist.net/images/characters/3/309484.webp,https://cdn.myanimelist.net/images/characters/3/309484.jpg,https://cdn.myanimelist.net/images/characters/3/309484t.webp,0,1
4785,Satoshi Hiwatari,223,,https://cdn.myanimelist.net/images/characters/11/125825.webp,https://cdn.myanimelist.net/images/characters/11/125825.jpg,https://cdn.myanimelist.net/images/characters/11/125825t.webp,0,1
4786,Caster,16024,,https://cdn.myanimelist.net/images/characters/2/101272.webp,https://cdn.myanimelist.net/images/characters/2/101272.jpg,https://cdn.myanimelist.net/images/characters/2/101272t.webp,0,1
4787,Aka no Assassin,35596,,https://cdn.myanimelist.net/images/characters/13/333555.webp,https://cdn.myanimelist.net/images/characters/13/333555.jpg,https://cdn.myanimelist.net/images/characters/13/333555t.webp,0,1
4788,Sylvia van Hossen,22510,,https://cdn.myanimelist.net/images/characters/9/57137.webp,https://cdn.myanimelist.net/images/characters/9/57137.jpg,https://cdn.myanimelist.net/images/characters/9/57137t.webp,0,1
4789,Tadano,171148,,https://cdn.myanimelist.net/images/characters/16/382233.webp,https://cdn.myanimelist.net/images/characters/16/382233.jpg,https://cdn.myanimelist.net/images/characters/16/382233t.webp,0,1
4790,Garterbelt,36630,,https://cdn.myanimelist.net/images/characters/9/104762.webp,https://cdn.myanimelist.net/images/characters/9/104762.jpg,https://cdn.myanimelist.net/images/characters/9/104762t.webp,0,1
4791,Kedamono,27086,,https://cdn.myanimelist.net/images/characters/8/392557.webp,https://cdn.myanimelist.net/images/characters/8/392557.jpg,https://cdn.myanimelist.net/images/characters/8/392557t.webp,0,1
4792,Assassin,2585,,https://cdn.myanimelist.net/images/characters/13/268525.webp,https://cdn.myanimelist.net/images/characters/13/268525.jpg,https://cdn.myanimelist.net/images/characters/13/268525t.webp,0,1
4793,Seiran Shi,2699,,https://cdn.myanimelist.net/images/characters/8/45664.webp,https://cdn.myanimelist.net/images/characters/8/45664.jpg,https://cdn.myanimelist.net/images/characters/8/45664t.webp,0,1
4794,Yuki Sanada,56141,,https://cdn.myanimelist.net/images/characters/9/162921.webp,https://cdn.myanimelist.net/images/characters/9/162921.jpg,https://cdn.myanimelist.net/images/characters/9/162921t.webp,0,1
4795,Shou Tucker,3696,,https://cdn.myanimelist.net/images/characters/14/52232.webp,https://cdn.myanimelist.net/images/characters/14/52232.jpg,https://cdn.myanimelist.net/images/characters/14/52232t.webp,0,1
4796,Norah Arendt,7376,,https://cdn.myanimelist.net/images/characters/3/55714.webp,https://cdn.myanimelist.net/images/characters/3/55714.jpg,https://cdn.myanimelist.net/images/characters/3/55714t.webp,0,1
4797,Vert,42850,,https://cdn.myanimelist.net/images/characters/16/206117.webp,https://cdn.myanimelist.net/images/characters/16/206117.jpg,https://cdn.myanimelist.net/images/characters/16/206117t.webp,0,1
4798,Lucario,8364,,https://cdn.myanimelist.net/images/characters/16/472877.webp,https://cdn.myanimelist.net/images/characters/16/472877.jpg,https://cdn.myanimelist.net/images/characters/16/472877t.webp,0,1
4799,Tsuki Uzaki,187032,,https://cdn.myanimelist.net/images/characters/4/423921.webp,https://cdn.myanimelist.net/images/characters/4/423921.jpg,https://cdn.myanimelist.net/images/characters/4/423921t.webp,0,1
4800,Mei Raiden,172812,,https://cdn.myanimelist.net/images/characters/15/387194.webp,https://cdn.myanimelist.net/images/characters/15/387194.jpg,https://cdn.myanimelist.net/images/characters/15/387194t.webp,0,1
4801,Éclair,2661,,https://cdn.myanimelist.net/images/characters/10/87079.webp,https://cdn.myanimelist.net/images/characters/10/87079.jpg,https://cdn.myanimelist.net/images/characters/10/87079t.webp,0,1
4802,Ame-chan,235645,,https://cdn.myanimelist.net/images/characters/10/559093.webp,https://cdn.myanimelist.net/images/characters/10/559093.jpg,https://cdn.myanimelist.net/images/characters/10/559093t.webp,0,1
4803,Seele Vollerei,172814,,https://cdn.myanimelist.net/images/characters/15/415879.webp,https://cdn.myanimelist.net/images/characters/15/415879.jpg,https://cdn.myanimelist.net/images/characters/15/415879t.webp,0,1
4804,Noel Vermillion,31973,,https://cdn.myanimelist.net/images/characters/12/223755.webp,https://cdn.myanimelist.net/images/characters/12/223755.jpg,https://cdn.myanimelist.net/images/characters/12/223755t.webp,0,1
4805,Lisanna Strauss,30225,,https://cdn.myanimelist.net/images/characters/13/196493.webp,https://cdn.myanimelist.net/images/characters/13/196493.jpg,https://cdn.myanimelist.net/images/characters/13/196493t.webp,0,1
4806,Ryoushi Morino,31703,,https://cdn.myanimelist.net/images/characters/13/94476.webp,https://cdn.myanimelist.net/images/characters/13/94476.jpg,https://cdn.myanimelist.net/images/characters/13/94476t.webp,0,1
4807,Chihiro Watanuki,116699,,https://cdn.myanimelist.net/images/characters/14/396212.webp,https://cdn.myanimelist.net/images/characters/14/396212.jpg,https://cdn.myanimelist.net/images/characters/14/396212t.webp,0,1
4808,Shigure Takashima,38415,,https://cdn.myanimelist.net/images/characters/14/148163.webp,https://cdn.myanimelist.net/images/characters/14/148163.jpg,https://cdn.myanimelist.net/images/characters/14/148163t.webp,0,1
4809,Shoutarou Fuwa,10646,,https://cdn.myanimelist.net/images/characters/13/90780.webp,https://cdn.myanimelist.net/images/characters/13/90780.jpg,https://cdn.myanimelist.net/images/characters/13/90780t.webp,0,1
4810,Suzu Urano,74601,,https://cdn.myanimelist.net/images/characters/9/579500.webp,https://cdn.myanimelist.net/images/characters/9/579500.jpg,https://cdn.myanimelist.net/images/characters/9/579500t.webp,0,1
4811,Mami Yagihara,184216,,https://cdn.myanimelist.net/images/characters/11/413582.webp,https://cdn.myanimelist.net/images/characters/11/413582.jpg,https://cdn.myanimelist.net/images/characters/11/413582t.webp,0,1
4812,Kureo Mado,99673,,https://cdn.myanimelist.net/images/characters/4/252567.webp,https://cdn.myanimelist.net/images/characters/4/252567.jpg,https://cdn.myanimelist.net/images/characters/4/252567t.webp,0,1
4813,Ophelia,2939,,https://cdn.myanimelist.net/images/characters/3/152421.webp,https://cdn.myanimelist.net/images/characters/3/152421.jpg,https://cdn.myanimelist.net/images/characters/3/152421t.webp,0,1
4814,Angelina Durless,14956,,https://cdn.myanimelist.net/images/characters/4/35750.webp,https://cdn.myanimelist.net/images/characters/4/35750.jpg,https://cdn.myanimelist.net/images/characters/4/35750t.webp,0,1
4815,Hiluluk,19271,,https://cdn.myanimelist.net/images/characters/2/61610.webp,https://cdn.myanimelist.net/images/characters/2/61610.jpg,https://cdn.myanimelist.net/images/characters/2/61610t.webp,0,1
4816,Sakura Kagamihara,152125,,https://cdn.myanimelist.net/images/characters/9/543901.webp,https://cdn.myanimelist.net/images/characters/9/543901.jpg,https://cdn.myanimelist.net/images/characters/9/543901t.webp,0,1
4817,Akane Sakuramori,204269,,https://cdn.myanimelist.net/images/characters/6/570552.webp,https://cdn.myanimelist.net/images/characters/6/570552.jpg,https://cdn.myanimelist.net/images/characters/6/570552t.webp,0,1
4818,Nao Kanzaki,13472,,https://cdn.myanimelist.net/images/characters/13/150779.webp,https://cdn.myanimelist.net/images/characters/13/150779.jpg,https://cdn.myanimelist.net/images/characters/13/150779t.webp,0,1
4819,Gakupo Kamui,22085,,https://cdn.myanimelist.net/images/characters/3/390451.webp,https://cdn.myanimelist.net/images/characters/3/390451.jpg,https://cdn.myanimelist.net/images/characters/3/390451t.webp,0,1
4820,Hisako Arato,96899,,https://cdn.myanimelist.net/images/characters/8/290070.webp,https://cdn.myanimelist.net/images/characters/8/290070.jpg,https://cdn.myanimelist.net/images/characters/8/290070t.webp,0,1
4821,Jinpachi Toudou,89313,,https://cdn.myanimelist.net/images/characters/16/260639.webp,https://cdn.myanimelist.net/images/characters/16/260639.jpg,https://cdn.myanimelist.net/images/characters/16/260639t.webp,0,1
4822,Komekko,144892,,https://cdn.myanimelist.net/images/characters/11/313079.webp,https://cdn.myanimelist.net/images/characters/11/313079.jpg,https://cdn.myanimelist.net/images/characters/11/313079t.webp,0,1
